source,target,amount
4244,7440,1.0
4550,7440,1.0
4205,7440,1.0
4455,7441,1.0
7761,7441,1.0
1602,7441,1.0
8156,7441,1.0
1656,7441,1.0
6450,7442,1.0
8731,7442,1.0
4244,7442,1.0
4451,7442,1.0
4452,7442,1.0
6756,7443,1.0
7253,7443,1.0
6749,7443,1.0
8945,7443,1.0
1975,7443,1.0
8859,7444,1.0
8046,7444,1.0
8457,7444,1.0
7767,7444,1.0
5821,7444,1.0
5821,7445,1.0
5820,7445,1.0
7444,7445,1.0
3319,7445,1.0
3320,7445,1.0
3953,7446,1.0
2773,7446,1.0
3571,7446,1.0
8160,7446,1.0
4782,7446,1.0
6733,7447,1.0
404,7447,1.0
4298,7447,1.0
8423,7447,1.0
6298,7447,1.0
7083,7448,1.0
7079,7448,1.0
7078,7448,1.0
8457,7448,1.0
7444,7448,1.0
7719,7449,1.0
4763,7449,1.0
4859,7449,1.0
5868,7449,1.0
5075,7449,1.0
6539,7450,1.0
5780,7450,1.0
6025,7450,1.0
7285,7450,1.0
4074,7450,1.0
145,7451,1.0
8517,7451,1.0
2678,7451,1.0
5527,7451,1.0
5600,7451,1.0
5916,7452,1.0
7229,7452,1.0
526,7452,1.0
2050,7452,1.0
5147,7452,1.0
1228,7453,1.0
2956,7453,1.0
182,7453,1.0
3412,7453,1.0
5168,7453,1.0
8922,7454,1.0
4385,7454,1.0
1025,7454,1.0
3536,7454,1.0
1922,7454,1.0
3886,7455,1.0
5320,7455,1.0
8980,7455,1.0
3855,7455,1.0
517,7455,1.0
2781,7456,1.0
5712,7456,1.0
1432,7456,1.0
5543,7456,1.0
1374,7456,1.0
6001,7457,1.0
5685,7457,1.0
7397,7457,1.0
8695,7457,1.0
8172,7457,1.0
6135,7458,1.0
5771,7458,1.0
3525,7458,1.0
948,7458,1.0
6342,7458,1.0
8987,7459,1.0
463,7459,1.0
7029,7459,1.0
5734,7459,1.0
5665,7459,1.0
7973,7460,1.0
127,7460,1.0
1191,7460,1.0
6987,7460,1.0
7490,7460,1.0
3418,7461,1.0
3419,7461,1.0
3417,7461,1.0
8519,7461,1.0
3935,7461,1.0
232,7462,1.0
7484,7462,1.0
5257,7462,1.0
3310,7462,1.0
1796,7462,1.0
4750,7463,1.0
6796,7463,1.0
4585,7463,1.0
2353,7463,1.0
4667,7463,1.0
3546,7464,1.0
6853,7464,1.0
1867,7464,1.0
7566,7464,1.0
5736,7464,1.0
2196,7465,1.0
2114,7465,1.0
7675,7465,1.0
7561,7465,1.0
1059,7465,1.0
1325,7466,1.0
373,7466,1.0
3926,7466,1.0
1232,7466,1.0
6227,7466,1.0
8374,7467,1.0
2438,7467,1.0
5414,7467,1.0
7983,7467,1.0
3771,7467,1.0
5669,7468,1.0
5582,7468,1.0
939,7468,1.0
1806,7468,1.0
1325,7468,1.0
4408,7469,1.0
7575,7469,1.0
5344,7469,1.0
5292,7469,1.0
8969,7469,1.0
797,7470,1.0
7338,7470,1.0
6977,7470,1.0
2248,7470,1.0
8447,7470,1.0
3637,7471,1.0
3281,7471,1.0
5840,7471,1.0
7688,7471,1.0
1054,7471,1.0
5264,7472,1.0
4242,7472,1.0
8097,7472,1.0
6325,7472,1.0
3612,7472,1.0
7246,7473,1.0
7643,7473,1.0
5725,7473,1.0
2987,7473,1.0
7177,7473,1.0
4066,7474,1.0
5623,7474,1.0
1370,7474,1.0
6350,7474,1.0
7368,7474,1.0
8284,7475,1.0
7363,7475,1.0
4226,7475,1.0
3963,7475,1.0
3780,7475,1.0
6725,7476,1.0
2269,7476,1.0
8163,7476,1.0
2332,7476,1.0
5178,7476,1.0
5182,7477,1.0
5832,7477,1.0
6625,7477,1.0
2826,7477,1.0
3181,7477,1.0
6014,7478,1.0
5318,7478,1.0
273,7478,1.0
1517,7478,1.0
7978,7478,1.0
5588,7479,1.0
3752,7479,1.0
1372,7479,1.0
6013,7479,1.0
5528,7479,1.0
6381,7480,1.0
7763,7480,1.0
7286,7480,1.0
5219,7480,1.0
6910,7480,1.0
8335,7481,1.0
2618,7481,1.0
1248,7481,1.0
6932,7481,1.0
3569,7481,1.0
744,7482,1.0
9019,7482,1.0
315,7482,1.0
1137,7482,1.0
79,7482,1.0
8072,7483,1.0
8390,7483,1.0
1644,7483,1.0
7393,7483,1.0
1671,7483,1.0
6201,7484,1.0
2435,7484,1.0
3109,7484,1.0
7857,7484,1.0
8774,7484,1.0
2277,7485,1.0
2278,7485,1.0
1744,7485,1.0
6534,7485,1.0
8964,7485,1.0
3794,7486,1.0
6319,7486,1.0
5371,7486,1.0
7197,7486,1.0
757,7486,1.0
1208,7487,1.0
4636,7487,1.0
1463,7487,1.0
8533,7487,1.0
4054,7487,1.0
5915,7488,1.0
2320,7488,1.0
195,7488,1.0
4513,7488,1.0
412,7488,1.0
1781,7489,1.0
1827,7489,1.0
1805,7489,1.0
8658,7489,1.0
760,7489,1.0
7174,7490,1.0
7973,7490,1.0
7900,7490,1.0
7460,7490,1.0
1191,7490,1.0
6623,7491,1.0
4682,7491,1.0
4788,7491,1.0
1553,7491,1.0
370,7491,1.0
6882,7492,1.0
1392,7492,1.0
2173,7492,1.0
3850,7492,1.0
1016,7492,1.0
1934,7493,1.0
2206,7493,1.0
8352,7493,1.0
8353,7493,1.0
8808,7493,1.0
4825,7494,1.0
4735,7494,1.0
4586,7494,1.0
4756,7494,1.0
4508,7494,1.0
7962,7495,1.0
8820,7495,1.0
5918,7495,1.0
1861,7495,1.0
1856,7495,1.0
6744,7496,1.0
6516,7496,1.0
773,7496,1.0
5767,7496,1.0
722,7496,1.0
7619,7497,1.0
331,7497,1.0
5562,7497,1.0
3954,7497,1.0
6927,7497,1.0
5927,7498,1.0
630,7498,1.0
5661,7498,1.0
328,7498,1.0
5222,7498,1.0
6518,7499,1.0
6680,7499,1.0
7427,7499,1.0
3357,7499,1.0
1338,7499,1.0
7344,7500,1.0
3841,7500,1.0
4378,7500,1.0
4521,7500,1.0
2046,7500,1.0
159,7501,1.0
8355,7501,1.0
1140,7501,1.0
437,7501,1.0
3295,7501,1.0
2504,7502,1.0
6506,7502,1.0
321,7502,1.0
161,7502,1.0
6503,7502,1.0
3808,7503,1.0
6910,7503,1.0
5239,7503,1.0
6381,7503,1.0
6391,7503,1.0
8429,7504,1.0
2591,7504,1.0
3808,7504,1.0
500,7504,1.0
2034,7504,1.0
321,7505,1.0
890,7505,1.0
161,7505,1.0
7402,7505,1.0
2511,7505,1.0
3689,7506,1.0
7191,7506,1.0
7901,7506,1.0
1120,7506,1.0
2224,7506,1.0
7508,7507,1.0
7510,7507,1.0
7509,7507,1.0
1394,7507,1.0
2793,7507,1.0
7507,7508,1.0
7509,7508,1.0
1394,7508,1.0
7510,7508,1.0
3385,7508,1.0
1394,7509,1.0
2793,7509,1.0
2691,7509,1.0
7508,7509,1.0
3385,7509,1.0
7507,7510,1.0
7508,7510,1.0
7509,7510,1.0
2793,7510,1.0
1394,7510,1.0
7512,7511,1.0
7582,7511,1.0
513,7511,1.0
6452,7511,1.0
8004,7511,1.0
6421,7512,1.0
7511,7512,1.0
6453,7512,1.0
6452,7512,1.0
7436,7512,1.0
2004,7513,1.0
4099,7513,1.0
8004,7513,1.0
7582,7513,1.0
513,7513,1.0
1244,7514,1.0
8300,7514,1.0
1329,7514,1.0
3311,7514,1.0
7497,7514,1.0
3917,7515,1.0
6299,7515,1.0
5405,7515,1.0
8375,7515,1.0
3772,7515,1.0
3467,7516,1.0
6859,7516,1.0
5946,7516,1.0
1432,7516,1.0
7456,7516,1.0
4291,7517,1.0
4302,7517,1.0
6766,7517,1.0
3918,7517,1.0
7421,7517,1.0
1673,7518,1.0
1210,7518,1.0
3371,7518,1.0
6411,7518,1.0
8645,7518,1.0
263,7519,1.0
5395,7519,1.0
6594,7519,1.0
6885,7519,1.0
7391,7519,1.0
1872,7520,1.0
6785,7520,1.0
2209,7520,1.0
723,7520,1.0
4237,7520,1.0
2494,7521,1.0
7820,7521,1.0
988,7521,1.0
2180,7521,1.0
3879,7521,1.0
7594,7522,1.0
8106,7522,1.0
7527,7522,1.0
6035,7522,1.0
430,7522,1.0
8266,7523,1.0
6918,7523,1.0
1000,7523,1.0
8366,7523,1.0
3336,7523,1.0
7955,7524,1.0
7965,7524,1.0
8757,7524,1.0
6519,7524,1.0
7359,7524,1.0
2474,7525,1.0
7404,7525,1.0
4448,7525,1.0
539,7525,1.0
5114,7525,1.0
750,7526,1.0
4203,7526,1.0
1931,7526,1.0
702,7526,1.0
3988,7526,1.0
6775,7527,1.0
7185,7527,1.0
8106,7527,1.0
7267,7527,1.0
6035,7527,1.0
1981,7528,1.0
1414,7528,1.0
2770,7528,1.0
4494,7528,1.0
2991,7528,1.0
8729,7529,1.0
8370,7529,1.0
8052,7529,1.0
3957,7529,1.0
6152,7529,1.0
6166,7530,1.0
8112,7530,1.0
3171,7530,1.0
6520,7530,1.0
8648,7530,1.0
7060,7531,1.0
6056,7531,1.0
7906,7531,1.0
7092,7531,1.0
7113,7531,1.0
8764,7532,1.0
4333,7532,1.0
8746,7532,1.0
4181,7532,1.0
9068,7532,1.0
7637,7533,1.0
4402,7533,1.0
8600,7533,1.0
4249,7533,1.0
7794,7533,1.0
3316,7534,1.0
7535,7534,1.0
8370,7534,1.0
6152,7534,1.0
4398,7534,1.0
7534,7535,1.0
3316,7535,1.0
8370,7535,1.0
4398,7535,1.0
8729,7535,1.0
3984,7536,1.0
4327,7536,1.0
4318,7536,1.0
4214,7536,1.0
5873,7536,1.0
8428,7537,1.0
7950,7537,1.0
6866,7537,1.0
1050,7537,1.0
8423,7537,1.0
1222,7538,1.0
8759,7538,1.0
4560,7538,1.0
1248,7538,1.0
8335,7538,1.0
3405,7539,1.0
6245,7539,1.0
1506,7539,1.0
1552,7539,1.0
5825,7539,1.0
167,7540,1.0
7541,7540,1.0
7713,7540,1.0
6261,7540,1.0
8397,7540,1.0
8397,7541,1.0
6967,7541,1.0
7713,7541,1.0
7540,7541,1.0
167,7541,1.0
6971,7542,1.0
6992,7542,1.0
2810,7542,1.0
1971,7542,1.0
1725,7542,1.0
8097,7543,1.0
6185,7543,1.0
4242,7543,1.0
7369,7543,1.0
2573,7543,1.0
2853,7544,1.0
2825,7544,1.0
958,7544,1.0
3223,7544,1.0
4367,7544,1.0
5183,7545,1.0
8665,7545,1.0
6456,7545,1.0
6458,7545,1.0
6457,7545,1.0
3380,7546,1.0
3381,7546,1.0
8289,7546,1.0
5570,7546,1.0
5162,7546,1.0
5161,7547,1.0
6950,7547,1.0
8282,7547,1.0
5908,7547,1.0
5162,7547,1.0
6764,7548,1.0
2768,7548,1.0
421,7548,1.0
879,7548,1.0
8612,7548,1.0
7939,7549,1.0
6816,7549,1.0
8718,7549,1.0
5350,7549,1.0
658,7549,1.0
7424,7550,1.0
8562,7550,1.0
3329,7550,1.0
3903,7550,1.0
7628,7550,1.0
2673,7551,1.0
8708,7551,1.0
7939,7551,1.0
5835,7551,1.0
7716,7551,1.0
6296,7552,1.0
7767,7552,1.0
2199,7552,1.0
5820,7552,1.0
8859,7552,1.0
8387,7553,1.0
2877,7553,1.0
9024,7553,1.0
6928,7553,1.0
1318,7553,1.0
6892,7554,1.0
6785,7554,1.0
2209,7554,1.0
7520,7554,1.0
1872,7554,1.0
2450,7555,1.0
719,7555,1.0
5874,7555,1.0
6365,7555,1.0
2861,7555,1.0
3175,7556,1.0
6056,7556,1.0
469,7556,1.0
7097,7556,1.0
7059,7556,1.0
3409,7557,1.0
7053,7557,1.0
6807,7557,1.0
7872,7557,1.0
7810,7557,1.0
461,7558,1.0
1923,7558,1.0
5775,7558,1.0
8499,7558,1.0
8585,7558,1.0
682,7559,1.0
3526,7559,1.0
570,7559,1.0
676,7559,1.0
2288,7559,1.0
3250,7560,1.0
7198,7560,1.0
2191,7560,1.0
7196,7560,1.0
8888,7560,1.0
7465,7561,1.0
1992,7561,1.0
2114,7561,1.0
8851,7561,1.0
1280,7561,1.0
7037,7562,1.0
4471,7562,1.0
6697,7562,1.0
192,7562,1.0
3861,7562,1.0
3175,7563,1.0
7556,7563,1.0
469,7563,1.0
1583,7563,1.0
81,7563,1.0
8476,7564,1.0
8934,7564,1.0
685,7564,1.0
8713,7564,1.0
2925,7564,1.0
6429,7565,1.0
8964,7565,1.0
6397,7565,1.0
2192,7565,1.0
1233,7565,1.0
5765,7566,1.0
326,7566,1.0
7357,7566,1.0
5472,7566,1.0
3265,7566,1.0
7830,7567,1.0
1830,7567,1.0
4942,7567,1.0
7112,7567,1.0
5177,7567,1.0
8069,7568,1.0
8741,7568,1.0
5595,7568,1.0
4145,7568,1.0
5594,7568,1.0
604,7569,1.0
605,7569,1.0
4344,7569,1.0
4292,7569,1.0
6070,7569,1.0
8391,7570,1.0
7358,7570,1.0
8078,7570,1.0
6364,7570,1.0
6773,7570,1.0
2421,7571,1.0
6916,7571,1.0
1347,7571,1.0
2542,7571,1.0
8869,7571,1.0
5059,7572,1.0
4854,7572,1.0
838,7572,1.0
8330,7572,1.0
4900,7572,1.0
3493,7573,1.0
4424,7573,1.0
7504,7573,1.0
2591,7573,1.0
803,7573,1.0
6715,7574,1.0
1526,7574,1.0
5392,7574,1.0
6616,7574,1.0
6267,7574,1.0
5344,7575,1.0
7469,7575,1.0
4408,7575,1.0
1519,7575,1.0
5292,7575,1.0
4475,7576,1.0
5744,7576,1.0
1522,7576,1.0
5867,7576,1.0
7012,7576,1.0
7537,7577,1.0
8291,7577,1.0
5475,7577,1.0
7483,7577,1.0
8352,7577,1.0
2179,7578,1.0
4267,7578,1.0
742,7578,1.0
7818,7578,1.0
2193,7578,1.0
1591,7579,1.0
4531,7579,1.0
4358,7579,1.0
6815,7579,1.0
3044,7579,1.0
2058,7580,1.0
3277,7580,1.0
6155,7580,1.0
1298,7580,1.0
8036,7580,1.0
772,7581,1.0
113,7581,1.0
5973,7581,1.0
6596,7581,1.0
8203,7581,1.0
6467,7582,1.0
8004,7582,1.0
4099,7582,1.0
6452,7582,1.0
6772,7582,1.0
6840,7583,1.0
5788,7583,1.0
5787,7583,1.0
2213,7583,1.0
1289,7583,1.0
4394,7584,1.0
5720,7584,1.0
7807,7584,1.0
8148,7584,1.0
2855,7584,1.0
1094,7585,1.0
4015,7585,1.0
5708,7585,1.0
7670,7585,1.0
1590,7585,1.0
9006,7586,1.0
3535,7586,1.0
620,7586,1.0
1805,7586,1.0
2381,7586,1.0
5179,7587,1.0
6721,7587,1.0
8671,7587,1.0
6271,7587,1.0
8511,7587,1.0
6081,7588,1.0
6885,7588,1.0
7939,7588,1.0
6304,7588,1.0
6423,7588,1.0
548,7589,1.0
5510,7589,1.0
8106,7589,1.0
6434,7589,1.0
7185,7589,1.0
3834,7590,1.0
3835,7590,1.0
52,7590,1.0
6358,7590,1.0
710,7590,1.0
2333,7591,1.0
857,7591,1.0
1301,7591,1.0
5397,7591,1.0
2981,7591,1.0
7035,7592,1.0
8759,7592,1.0
5978,7592,1.0
3405,7592,1.0
6822,7592,1.0
780,7593,1.0
8845,7593,1.0
386,7593,1.0
5034,7593,1.0
8539,7593,1.0
5197,7594,1.0
8670,7594,1.0
6259,7594,1.0
6060,7594,1.0
6400,7594,1.0
686,7595,1.0
313,7595,1.0
6946,7595,1.0
2161,7595,1.0
4630,7595,1.0
6837,7596,1.0
5550,7596,1.0
8528,7596,1.0
8404,7596,1.0
845,7596,1.0
844,7597,1.0
3286,7597,1.0
8815,7597,1.0
8404,7597,1.0
5550,7597,1.0
3131,7598,1.0
2048,7598,1.0
8819,7598,1.0
626,7598,1.0
7341,7598,1.0
6434,7599,1.0
548,7599,1.0
8106,7599,1.0
7185,7599,1.0
6202,7599,1.0
7665,7600,1.0
1194,7600,1.0
7897,7600,1.0
166,7600,1.0
8432,7600,1.0
8657,7601,1.0
8250,7601,1.0
4007,7601,1.0
7116,7601,1.0
3351,7601,1.0
4223,7602,1.0
7989,7602,1.0
8054,7602,1.0
7854,7602,1.0
5764,7602,1.0
1580,7603,1.0
5210,7603,1.0
454,7603,1.0
3763,7603,1.0
443,7603,1.0
3563,7604,1.0
6695,7604,1.0
5355,7604,1.0
6929,7604,1.0
781,7604,1.0
7425,7605,1.0
7115,7605,1.0
4075,7605,1.0
8657,7605,1.0
7601,7605,1.0
3424,7606,1.0
2351,7606,1.0
1559,7606,1.0
2208,7606,1.0
4533,7606,1.0
3431,7607,1.0
8702,7607,1.0
4542,7607,1.0
7426,7607,1.0
6435,7607,1.0
8592,7608,1.0
4191,7608,1.0
717,7608,1.0
5445,7608,1.0
5462,7608,1.0
33,7609,1.0
8123,7609,1.0
3624,7609,1.0
2551,7609,1.0
5785,7609,1.0
1478,7610,1.0
5167,7610,1.0
5743,7610,1.0
8438,7610,1.0
7101,7610,1.0
1456,7611,1.0
1761,7611,1.0
3622,7611,1.0
3043,7611,1.0
698,7611,1.0
3293,7612,1.0
4215,7612,1.0
1774,7612,1.0
782,7612,1.0
8008,7612,1.0
6848,7613,1.0
3502,7613,1.0
3733,7613,1.0
7751,7613,1.0
5875,7613,1.0
6776,7614,1.0
6301,7614,1.0
7987,7614,1.0
5288,7614,1.0
5005,7614,1.0
909,7615,1.0
1896,7615,1.0
5751,7615,1.0
2884,7615,1.0
3813,7615,1.0
4915,7616,1.0
1037,7616,1.0
7185,7616,1.0
548,7616,1.0
6434,7616,1.0
2036,7617,1.0
111,7617,1.0
1944,7617,1.0
2829,7617,1.0
1932,7617,1.0
6051,7618,1.0
1975,7618,1.0
7443,7618,1.0
5844,7618,1.0
6187,7618,1.0
3699,7619,1.0
5446,7619,1.0
3954,7619,1.0
7497,7619,1.0
1429,7619,1.0
7779,7620,1.0
8518,7620,1.0
3421,7620,1.0
536,7620,1.0
3115,7620,1.0
7623,7621,1.0
7622,7621,1.0
8430,7621,1.0
8431,7621,1.0
2546,7621,1.0
7623,7622,1.0
8431,7622,1.0
7621,7622,1.0
8430,7622,1.0
2546,7622,1.0
7622,7623,1.0
2546,7623,1.0
8430,7623,1.0
8431,7623,1.0
7621,7623,1.0
7484,7624,1.0
7986,7624,1.0
3109,7624,1.0
7924,7624,1.0
6201,7624,1.0
1725,7625,1.0
8833,7625,1.0
2810,7625,1.0
6694,7625,1.0
6970,7625,1.0
5693,7626,1.0
1096,7626,1.0
2513,7626,1.0
5989,7626,1.0
7836,7626,1.0
5662,7627,1.0
329,7627,1.0
4199,7627,1.0
8953,7627,1.0
3437,7627,1.0
6454,7628,1.0
7025,7628,1.0
794,7628,1.0
2763,7628,1.0
6138,7628,1.0
7094,7629,1.0
7140,7629,1.0
7902,7629,1.0
8454,7629,1.0
2628,7629,1.0
4248,7630,1.0
2692,7630,1.0
8946,7630,1.0
8230,7630,1.0
1200,7630,1.0
1143,7631,1.0
8736,7631,1.0
3279,7631,1.0
2713,7631,1.0
951,7631,1.0
8420,7632,1.0
5939,7632,1.0
2668,7632,1.0
2130,7632,1.0
6526,7632,1.0
189,7633,1.0
5892,7633,1.0
8173,7633,1.0
2125,7633,1.0
3704,7633,1.0
7293,7634,1.0
3727,7634,1.0
3040,7634,1.0
1657,7634,1.0
4102,7634,1.0
8100,7635,1.0
6871,7635,1.0
425,7635,1.0
7147,7635,1.0
7112,7635,1.0
1781,7636,1.0
6234,7636,1.0
8481,7636,1.0
7401,7636,1.0
7489,7636,1.0
8600,7637,1.0
7533,7637,1.0
4402,7637,1.0
4249,7637,1.0
257,7637,1.0
3799,7638,1.0
394,7638,1.0
2803,7638,1.0
7544,7638,1.0
3853,7638,1.0
6964,7639,1.0
7853,7639,1.0
8892,7639,1.0
8355,7639,1.0
159,7639,1.0
702,7640,1.0
439,7640,1.0
7526,7640,1.0
5870,7640,1.0
8785,7640,1.0
6968,7641,1.0
8399,7641,1.0
5701,7641,1.0
3368,7641,1.0
5713,7641,1.0
1513,7642,1.0
1761,7642,1.0
3492,7642,1.0
5359,7642,1.0
374,7642,1.0
4120,7643,1.0
764,7643,1.0
1447,7643,1.0
1818,7643,1.0
645,7643,1.0
8363,7644,1.0
2201,7644,1.0
2130,7644,1.0
8653,7644,1.0
177,7644,1.0
5655,7645,1.0
7291,7645,1.0
8001,7645,1.0
4502,7645,1.0
1200,7645,1.0
5405,7646,1.0
6576,7646,1.0
3916,7646,1.0
8965,7646,1.0
8584,7646,1.0
1493,7647,1.0
2858,7647,1.0
124,7647,1.0
5962,7647,1.0
7808,7647,1.0
7887,7648,1.0
8242,7648,1.0
6913,7648,1.0
6716,7648,1.0
1864,7648,1.0
5206,7649,1.0
6935,7649,1.0
3981,7649,1.0
3042,7649,1.0
2009,7649,1.0
2241,7650,1.0
2901,7650,1.0
2029,7650,1.0
7718,7650,1.0
8582,7650,1.0
8499,7651,1.0
248,7651,1.0
7013,7651,1.0
5775,7651,1.0
6022,7651,1.0
7738,7652,1.0
2682,7652,1.0
4845,7652,1.0
3372,7652,1.0
3856,7652,1.0
6062,7653,1.0
5031,7653,1.0
3761,7653,1.0
6833,7653,1.0
1519,7653,1.0
7021,7654,1.0
1812,7654,1.0
2212,7654,1.0
7867,7654,1.0
8017,7654,1.0
7689,7655,1.0
1560,7655,1.0
7270,7655,1.0
1814,7655,1.0
6736,7655,1.0
8074,7656,1.0
6370,7656,1.0
3655,7656,1.0
7340,7656,1.0
479,7656,1.0
5177,7657,1.0
8564,7657,1.0
7663,7657,1.0
106,7657,1.0
3609,7657,1.0
7967,7658,1.0
8279,7658,1.0
5236,7658,1.0
7480,7658,1.0
6910,7658,1.0
8537,7659,1.0
8341,7659,1.0
8890,7659,1.0
7203,7659,1.0
3242,7659,1.0
5894,7660,1.0
4016,7660,1.0
8090,7660,1.0
3701,7660,1.0
8930,7660,1.0
3065,7661,1.0
7329,7661,1.0
8572,7661,1.0
1525,7661,1.0
1370,7661,1.0
3062,7662,1.0
516,7662,1.0
2786,7662,1.0
1804,7662,1.0
479,7662,1.0
5434,7663,1.0
3567,7663,1.0
1292,7663,1.0
3870,7663,1.0
8579,7663,1.0
3048,7664,1.0
2798,7664,1.0
2838,7664,1.0
3589,7664,1.0
3898,7664,1.0
1194,7665,1.0
7600,7665,1.0
8432,7665,1.0
7897,7665,1.0
166,7665,1.0
7402,7666,1.0
7481,7666,1.0
8335,7666,1.0
2539,7666,1.0
1178,7666,1.0
5999,7667,1.0
3869,7667,1.0
6647,7667,1.0
6159,7667,1.0
5692,7667,1.0
7301,7668,1.0
117,7668,1.0
5657,7668,1.0
3854,7668,1.0
4404,7668,1.0
2555,7669,1.0
6957,7669,1.0
6647,7669,1.0
7926,7669,1.0
6009,7669,1.0
5708,7670,1.0
2488,7670,1.0
444,7670,1.0
1753,7670,1.0
2470,7670,1.0
3178,7671,1.0
2850,7671,1.0
4477,7671,1.0
5459,7671,1.0
4647,7671,1.0
7808,7672,1.0
6278,7672,1.0
8346,7672,1.0
124,7672,1.0
4617,7672,1.0
7279,7673,1.0
1797,7673,1.0
5999,7673,1.0
6647,7673,1.0
2555,7673,1.0
6782,7674,1.0
6969,7674,1.0
2807,7674,1.0
6244,7674,1.0
6902,7674,1.0
7465,7675,1.0
1059,7675,1.0
7561,7675,1.0
917,7675,1.0
1102,7675,1.0
7913,7676,1.0
7083,7676,1.0
7448,7676,1.0
5133,7676,1.0
6082,7676,1.0
6043,7677,1.0
6084,7677,1.0
3725,7677,1.0
3938,7677,1.0
7082,7677,1.0
5328,7678,1.0
3204,7678,1.0
3265,7678,1.0
7357,7678,1.0
1612,7678,1.0
6299,7679,1.0
3772,7679,1.0
7930,7679,1.0
8375,7679,1.0
3141,7679,1.0
7094,7680,1.0
7071,7680,1.0
6076,7680,1.0
8259,7680,1.0
8258,7680,1.0
8715,7681,1.0
2848,7681,1.0
8502,7681,1.0
7678,7681,1.0
2464,7681,1.0
6004,7682,1.0
7082,7682,1.0
7677,7682,1.0
174,7682,1.0
2845,7682,1.0
6868,7683,1.0
4264,7683,1.0
7863,7683,1.0
7714,7683,1.0
5336,7683,1.0
7849,7684,1.0
5084,7684,1.0
373,7684,1.0
3646,7684,1.0
6334,7684,1.0
705,7685,1.0
6749,7685,1.0
5348,7685,1.0
1559,7685,1.0
445,7685,1.0
2971,7686,1.0
8135,7686,1.0
8134,7686,1.0
6930,7686,1.0
4075,7686,1.0
7940,7687,1.0
8049,7687,1.0
2473,7687,1.0
2723,7687,1.0
431,7687,1.0
6877,7688,1.0
5840,7688,1.0
4940,7688,1.0
3032,7688,1.0
3031,7688,1.0
6736,7689,1.0
7270,7689,1.0
3128,7689,1.0
1560,7689,1.0
8060,7689,1.0
6324,7690,1.0
1677,7690,1.0
5259,7690,1.0
1879,7690,1.0
8299,7690,1.0
6742,7691,1.0
7075,7691,1.0
6411,7691,1.0
3488,7691,1.0
6566,7691,1.0
2368,7692,1.0
4810,7692,1.0
6416,7692,1.0
1564,7692,1.0
7043,7692,1.0
6835,7693,1.0
6832,7693,1.0
8265,7693,1.0
2408,7693,1.0
246,7693,1.0
8356,7694,1.0
7762,7694,1.0
2194,7694,1.0
6587,7694,1.0
7769,7694,1.0
554,7695,1.0
379,7695,1.0
533,7695,1.0
8944,7695,1.0
1727,7695,1.0
7277,7696,1.0
1973,7696,1.0
4532,7696,1.0
7362,7696,1.0
3612,7696,1.0
6899,7697,1.0
8760,7697,1.0
7933,7697,1.0
480,7697,1.0
7778,7697,1.0
6526,7698,1.0
1647,7698,1.0
2608,7698,1.0
7312,7698,1.0
8832,7698,1.0
2025,7699,1.0
1364,7699,1.0
2758,7699,1.0
8484,7699,1.0
8190,7699,1.0
8907,7700,1.0
5765,7700,1.0
8809,7700,1.0
5934,7700,1.0
1400,7700,1.0
7340,7701,1.0
3655,7701,1.0
8074,7701,1.0
6370,7701,1.0
806,7701,1.0
4216,7702,1.0
1759,7702,1.0
7262,7702,1.0
8026,7702,1.0
3383,7702,1.0
1983,7703,1.0
5696,7703,1.0
3246,7703,1.0
3847,7703,1.0
7160,7703,1.0
6152,7704,1.0
3316,7704,1.0
7534,7704,1.0
3356,7704,1.0
1135,7704,1.0
5634,7705,1.0
839,7705,1.0
1118,7705,1.0
3978,7705,1.0
1443,7705,1.0
5870,7706,1.0
8681,7706,1.0
6952,7706,1.0
5314,7706,1.0
5658,7706,1.0
7809,7707,1.0
3096,7707,1.0
6970,7707,1.0
8833,7707,1.0
6982,7707,1.0
6216,7708,1.0
6451,7708,1.0
3220,7708,1.0
2418,7708,1.0
3944,7708,1.0
5275,7709,1.0
1454,7709,1.0
1750,7709,1.0
3850,7709,1.0
1840,7709,1.0
1806,7710,1.0
3007,7710,1.0
7392,7710,1.0
2516,7710,1.0
2240,7710,1.0
7846,7711,1.0
7295,7711,1.0
7845,7711,1.0
5931,7711,1.0
6698,7711,1.0
7935,7712,1.0
6784,7712,1.0
3342,7712,1.0
8872,7712,1.0
5830,7712,1.0
6967,7713,1.0
7541,7713,1.0
167,7713,1.0
6969,7713,1.0
6261,7713,1.0
7683,7714,1.0
6868,7714,1.0
5562,7714,1.0
1211,7714,1.0
4264,7714,1.0
2170,7715,1.0
4010,7715,1.0
8948,7715,1.0
4065,7715,1.0
7217,7715,1.0
7865,7716,1.0
8645,7716,1.0
3958,7716,1.0
2521,7716,1.0
8708,7716,1.0
5297,7717,1.0
6130,7717,1.0
1842,7717,1.0
649,7717,1.0
4484,7717,1.0
2029,7718,1.0
8296,7718,1.0
228,7718,1.0
3325,7718,1.0
1957,7718,1.0
4855,7719,1.0
4859,7719,1.0
5868,7719,1.0
5075,7719,1.0
4763,7719,1.0
4720,7720,1.0
5083,7720,1.0
6385,7720,1.0
6416,7720,1.0
7692,7720,1.0
3651,7721,1.0
7788,7721,1.0
778,7721,1.0
6738,7721,1.0
2272,7721,1.0
5295,7722,1.0
1058,7722,1.0
5749,7722,1.0
153,7722,1.0
